"species","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-5.61,39.82,15.0670003890991,10.9031248092651,37.8685913085938,630.461669921875,31.6517505645752,2.85975003242493,28.7919998168945,8.68249988555908,23.2384586334229,23.2384586334229,7.93312501907349,477,62,6,47.9755897521973,180,38,38,175
"Triturus pygmaeus",-5.5,36.189999,17.5004806518555,8.04796981811523,39.6416664123535,435.006652832031,28.8825645446777,8.58076953887939,20.3017959594727,13.5827350616455,22.8426074981689,23.3080768585205,12.641282081604,753,141,1,76.8267211914062,376,16,23,351
"Triturus pygmaeus",-5.5,36.189999,17.5004806518555,8.04796981811523,39.6416664123535,435.006652832031,28.8825645446777,8.58076953887939,20.3017959594727,13.5827350616455,22.8426074981689,23.3080768585205,12.641282081604,753,141,1,76.8267211914062,376,16,23,351
"Triturus pygmaeus",-5.5,36.189999,17.5004806518555,8.04796981811523,39.6416664123535,435.006652832031,28.8825645446777,8.58076953887939,20.3017959594727,13.5827350616455,22.8426074981689,23.3080768585205,12.641282081604,753,141,1,76.8267211914062,376,16,23,351
"Triturus pygmaeus",-5.5,36.189999,17.5004806518555,8.04796981811523,39.6416664123535,435.006652832031,28.8825645446777,8.58076953887939,20.3017959594727,13.5827350616455,22.8426074981689,23.3080768585205,12.641282081604,753,141,1,76.8267211914062,376,16,23,351
"Triturus pygmaeus",-5.5,36.189999,17.5004806518555,8.04796981811523,39.6416664123535,435.006652832031,28.8825645446777,8.58076953887939,20.3017959594727,13.5827350616455,22.8426074981689,23.3080768585205,12.641282081604,753,141,1,76.8267211914062,376,16,23,351
"Triturus pygmaeus",-5.5,36.189999,17.5004806518555,8.04796981811523,39.6416664123535,435.006652832031,28.8825645446777,8.58076953887939,20.3017959594727,13.5827350616455,22.8426074981689,23.3080768585205,12.641282081604,753,141,1,76.8267211914062,376,16,23,351
"Triturus pygmaeus",-5.5,36.189999,17.5004806518555,8.04796981811523,39.6416664123535,435.006652832031,28.8825645446777,8.58076953887939,20.3017959594727,13.5827350616455,22.8426074981689,23.3080768585205,12.641282081604,753,141,1,76.8267211914062,376,16,23,351
"Triturus pygmaeus",-5.5,36.189999,17.5004806518555,8.04796981811523,39.6416664123535,435.006652832031,28.8825645446777,8.58076953887939,20.3017959594727,13.5827350616455,22.8426074981689,23.3080768585205,12.641282081604,753,141,1,76.8267211914062,376,16,23,351
"Triturus pygmaeus",-5.5,36.189999,17.5004806518555,8.04796981811523,39.6416664123535,435.006652832031,28.8825645446777,8.58076953887939,20.3017959594727,13.5827350616455,22.8426074981689,23.3080768585205,12.641282081604,753,141,1,76.8267211914062,376,16,23,351
"Triturus pygmaeus",-5.5,36.189999,17.5004806518555,8.04796981811523,39.6416664123535,435.006652832031,28.8825645446777,8.58076953887939,20.3017959594727,13.5827350616455,22.8426074981689,23.3080768585205,12.641282081604,753,141,1,76.8267211914062,376,16,23,351
"Triturus pygmaeus",-5.5,36.189999,17.5004806518555,8.04796981811523,39.6416664123535,435.006652832031,28.8825645446777,8.58076953887939,20.3017959594727,13.5827350616455,22.8426074981689,23.3080768585205,12.641282081604,753,141,1,76.8267211914062,376,16,23,351
"Triturus pygmaeus",-5.5,36.189999,17.5004806518555,8.04796981811523,39.6416664123535,435.006652832031,28.8825645446777,8.58076953887939,20.3017959594727,13.5827350616455,22.8426074981689,23.3080768585205,12.641282081604,753,141,1,76.8267211914062,376,16,23,351
"Triturus pygmaeus",-5.5,36.189999,17.5004806518555,8.04796981811523,39.6416664123535,435.006652832031,28.8825645446777,8.58076953887939,20.3017959594727,13.5827350616455,22.8426074981689,23.3080768585205,12.641282081604,753,141,1,76.8267211914062,376,16,23,351
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-3.9,40.619999,12.8903226852417,10.6790208816528,36.3303070068359,676.396057128906,29.9667491912842,0.572499990463257,29.3942489624023,8.88841724395752,21.6345825195312,21.7693748474121,5.3149585723877,418,51,14,35.7152481079102,143,58,60,116
"Triturus pygmaeus",-6.15,37.529999,17.7694797515869,12.4664173126221,41.9225921630859,606.3251953125,34.6500015258789,4.91324996948242,29.7367515563965,11.6732912063599,25.4662094116211,25.6293334960938,10.8086252212524,543,93,3,65.3552322387695,251,24,29,225
"Triturus pygmaeus",-6.15,37.529999,17.7694797515869,12.4664173126221,41.9225921630859,606.3251953125,34.6500015258789,4.91324996948242,29.7367515563965,11.6732912063599,25.4662094116211,25.6293334960938,10.8086252212524,543,93,3,65.3552322387695,251,24,29,225
"Triturus pygmaeus",-6.15,37.529999,17.7694797515869,12.4664173126221,41.9225921630859,606.3251953125,34.6500015258789,4.91324996948242,29.7367515563965,11.6732912063599,25.4662094116211,25.6293334960938,10.8086252212524,543,93,3,65.3552322387695,251,24,29,225
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.51,37.27,17.7900104522705,11.3801460266113,42.1920471191406,549.308959960938,32.8440017700195,5.87174987792969,26.9722518920898,12.2744579315186,24.6656246185303,24.8617916107178,11.4068336486816,514,87,2,67.0641555786133,242,21,25,215
"Triturus pygmaeus",-6.15,37.529999,17.7694797515869,12.4664173126221,41.9225921630859,606.3251953125,34.6500015258789,4.91324996948242,29.7367515563965,11.6732912063599,25.4662094116211,25.6293334960938,10.8086252212524,543,93,3,65.3552322387695,251,24,29,225
"Triturus pygmaeus",-6.15,37.529999,17.7694797515869,12.4664173126221,41.9225921630859,606.3251953125,34.6500015258789,4.91324996948242,29.7367515563965,11.6732912063599,25.4662094116211,25.6293334960938,10.8086252212524,543,93,3,65.3552322387695,251,24,29,225
"Triturus pygmaeus",-6.15,37.529999,17.7694797515869,12.4664173126221,41.9225921630859,606.3251953125,34.6500015258789,4.91324996948242,29.7367515563965,11.6732912063599,25.4662094116211,25.6293334960938,10.8086252212524,543,93,3,65.3552322387695,251,24,29,225
"Triturus pygmaeus",-6.15,37.529999,17.7694797515869,12.4664173126221,41.9225921630859,606.3251953125,34.6500015258789,4.91324996948242,29.7367515563965,11.6732912063599,25.4662094116211,25.6293334960938,10.8086252212524,543,93,3,65.3552322387695,251,24,29,225
"Triturus pygmaeus",-6.15,37.529999,17.7694797515869,12.4664173126221,41.9225921630859,606.3251953125,34.6500015258789,4.91324996948242,29.7367515563965,11.6732912063599,25.4662094116211,25.6293334960938,10.8086252212524,543,93,3,65.3552322387695,251,24,29,225
"Triturus pygmaeus",-6.15,37.529999,17.7694797515869,12.4664173126221,41.9225921630859,606.3251953125,34.6500015258789,4.91324996948242,29.7367515563965,11.6732912063599,25.4662094116211,25.6293334960938,10.8086252212524,543,93,3,65.3552322387695,251,24,29,225
"Triturus pygmaeus",-6.15,37.529999,17.7694797515869,12.4664173126221,41.9225921630859,606.3251953125,34.6500015258789,4.91324996948242,29.7367515563965,11.6732912063599,25.4662094116211,25.6293334960938,10.8086252212524,543,93,3,65.3552322387695,251,24,29,225
"Triturus pygmaeus",-6.15,37.529999,17.7694797515869,12.4664173126221,41.9225921630859,606.3251953125,34.6500015258789,4.91324996948242,29.7367515563965,11.6732912063599,25.4662094116211,25.6293334960938,10.8086252212524,543,93,3,65.3552322387695,251,24,29,225
"Triturus pygmaeus",-6.15,37.529999,17.7694797515869,12.4664173126221,41.9225921630859,606.3251953125,34.6500015258789,4.91324996948242,29.7367515563965,11.6732912063599,25.4662094116211,25.6293334960938,10.8086252212524,543,93,3,65.3552322387695,251,24,29,225
"Triturus pygmaeus",-3.98,37.009998,15.0445518493652,13.7943124771118,42.6013374328613,649.292114257812,33.8899993896484,1.50999999046326,32.3800010681152,8.61612510681152,23.4969577789307,23.4969577789307,7.76629161834717,485,69,3,56.9277191162109,198,25,25,188
"Triturus pygmaeus",-3.98,37.009998,15.0445518493652,13.7943124771118,42.6013374328613,649.292114257812,33.8899993896484,1.50999999046326,32.3800010681152,8.61612510681152,23.4969577789307,23.4969577789307,7.76629161834717,485,69,3,56.9277191162109,198,25,25,188
"Triturus pygmaeus",-3.98,37.009998,15.0445518493652,13.7943124771118,42.6013374328613,649.292114257812,33.8899993896484,1.50999999046326,32.3800010681152,8.61612510681152,23.4969577789307,23.4969577789307,7.76629161834717,485,69,3,56.9277191162109,198,25,25,188
"Triturus pygmaeus",-3.98,37.009998,15.0445518493652,13.7943124771118,42.6013374328613,649.292114257812,33.8899993896484,1.50999999046326,32.3800010681152,8.61612510681152,23.4969577789307,23.4969577789307,7.76629161834717,485,69,3,56.9277191162109,198,25,25,188
"Triturus pygmaeus",-3.98,37.009998,15.0445518493652,13.7943124771118,42.6013374328613,649.292114257812,33.8899993896484,1.50999999046326,32.3800010681152,8.61612510681152,23.4969577789307,23.4969577789307,7.76629161834717,485,69,3,56.9277191162109,198,25,25,188
"Triturus pygmaeus",-3.98,37.009998,15.0445518493652,13.7943124771118,42.6013374328613,649.292114257812,33.8899993896484,1.50999999046326,32.3800010681152,8.61612510681152,23.4969577789307,23.4969577789307,7.76629161834717,485,69,3,56.9277191162109,198,25,25,188
"Triturus pygmaeus",-3.98,37.009998,15.0445518493652,13.7943124771118,42.6013374328613,649.292114257812,33.8899993896484,1.50999999046326,32.3800010681152,8.61612510681152,23.4969577789307,23.4969577789307,7.76629161834717,485,69,3,56.9277191162109,198,25,25,188
"Triturus pygmaeus",-3.98,37.009998,15.0445518493652,13.7943124771118,42.6013374328613,649.292114257812,33.8899993896484,1.50999999046326,32.3800010681152,8.61612510681152,23.4969577789307,23.4969577789307,7.76629161834717,485,69,3,56.9277191162109,198,25,25,188
"Triturus pygmaeus",-4.14,36.98,14.5766773223877,12.2103958129883,41.7378082275391,602.676818847656,31.5405006408691,2.28550004959106,29.2550010681152,8.80766677856445,22.3900413513184,22.4911251068115,7.88887500762939,561,83,3,59.7109107971191,237,27,29,226
"Triturus pygmaeus",-4.14,36.98,14.5766773223877,12.2103958129883,41.7378082275391,602.676818847656,31.5405006408691,2.28550004959106,29.2550010681152,8.80766677856445,22.3900413513184,22.4911251068115,7.88887500762939,561,83,3,59.7109107971191,237,27,29,226
"Triturus pygmaeus",-4.14,36.98,14.5766773223877,12.2103958129883,41.7378082275391,602.676818847656,31.5405006408691,2.28550004959106,29.2550010681152,8.80766677856445,22.3900413513184,22.4911251068115,7.88887500762939,561,83,3,59.7109107971191,237,27,29,226
"Triturus pygmaeus",-4.14,36.98,14.5766773223877,12.2103958129883,41.7378082275391,602.676818847656,31.5405006408691,2.28550004959106,29.2550010681152,8.80766677856445,22.3900413513184,22.4911251068115,7.88887500762939,561,83,3,59.7109107971191,237,27,29,226
"Triturus pygmaeus",-4.14,36.98,14.5766773223877,12.2103958129883,41.7378082275391,602.676818847656,31.5405006408691,2.28550004959106,29.2550010681152,8.80766677856445,22.3900413513184,22.4911251068115,7.88887500762939,561,83,3,59.7109107971191,237,27,29,226
"Triturus pygmaeus",-4.14,36.98,14.5766773223877,12.2103958129883,41.7378082275391,602.676818847656,31.5405006408691,2.28550004959106,29.2550010681152,8.80766677856445,22.3900413513184,22.4911251068115,7.88887500762939,561,83,3,59.7109107971191,237,27,29,226
"Triturus pygmaeus",-4.14,36.98,14.5766773223877,12.2103958129883,41.7378082275391,602.676818847656,31.5405006408691,2.28550004959106,29.2550010681152,8.80766677856445,22.3900413513184,22.4911251068115,7.88887500762939,561,83,3,59.7109107971191,237,27,29,226
"Triturus pygmaeus",-4.14,36.98,14.5766773223877,12.2103958129883,41.7378082275391,602.676818847656,31.5405006408691,2.28550004959106,29.2550010681152,8.80766677856445,22.3900413513184,22.4911251068115,7.88887500762939,561,83,3,59.7109107971191,237,27,29,226
"Triturus pygmaeus",-4.14,36.98,14.5766773223877,12.2103958129883,41.7378082275391,602.676818847656,31.5405006408691,2.28550004959106,29.2550010681152,8.80766677856445,22.3900413513184,22.4911251068115,7.88887500762939,561,83,3,59.7109107971191,237,27,29,226
"Triturus pygmaeus",-4.14,36.98,14.5766773223877,12.2103958129883,41.7378082275391,602.676818847656,31.5405006408691,2.28550004959106,29.2550010681152,8.80766677856445,22.3900413513184,22.4911251068115,7.88887500762939,561,83,3,59.7109107971191,237,27,29,226
"Triturus pygmaeus",-4.14,36.98,14.5766773223877,12.2103958129883,41.7378082275391,602.676818847656,31.5405006408691,2.28550004959106,29.2550010681152,8.80766677856445,22.3900413513184,22.4911251068115,7.88887500762939,561,83,3,59.7109107971191,237,27,29,226
"Triturus pygmaeus",-4.14,36.98,14.5766773223877,12.2103958129883,41.7378082275391,602.676818847656,31.5405006408691,2.28550004959106,29.2550010681152,8.80766677856445,22.3900413513184,22.4911251068115,7.88887500762939,561,83,3,59.7109107971191,237,27,29,226
"Triturus pygmaeus",-4.14,36.98,14.5766773223877,12.2103958129883,41.7378082275391,602.676818847656,31.5405006408691,2.28550004959106,29.2550010681152,8.80766677856445,22.3900413513184,22.4911251068115,7.88887500762939,561,83,3,59.7109107971191,237,27,29,226
"Triturus pygmaeus",-4.14,36.98,14.5766773223877,12.2103958129883,41.7378082275391,602.676818847656,31.5405006408691,2.28550004959106,29.2550010681152,8.80766677856445,22.3900413513184,22.4911251068115,7.88887500762939,561,83,3,59.7109107971191,237,27,29,226
"Triturus pygmaeus",-4.14,36.98,14.5766773223877,12.2103958129883,41.7378082275391,602.676818847656,31.5405006408691,2.28550004959106,29.2550010681152,8.80766677856445,22.3900413513184,22.4911251068115,7.88887500762939,561,83,3,59.7109107971191,237,27,29,226
"Triturus pygmaeus",-4.14,36.98,14.5766773223877,12.2103958129883,41.7378082275391,602.676818847656,31.5405006408691,2.28550004959106,29.2550010681152,8.80766677856445,22.3900413513184,22.4911251068115,7.88887500762939,561,83,3,59.7109107971191,237,27,29,226
